Camera,Camera_folder,Species,DateTimeOriginal,Date,Time,delta.time.secs,Directory,FileName,DST,Time_DST_Corrected,Time_Decimal,Time_Scaled,Time_Radians,Time_Sun
E17,E17_050116_070716,Sheep,6/4/2016 19:42,6/4/2016,19:42:39,981,Reviewed/E17_050116_070716/Sheep,IMG_2866.JPG,TRUE,19H 42M 39S,19.71083333,0.821284722,5.1602841,4.528712396
E17,E17_050116_070716,Sheep,6/5/2016 19:39,6/5/2016,19:39:34,4667,Reviewed/E17_050116_070716/Sheep,IMG_3046.JPG,TRUE,19H 39M 34S,19.65944444,0.819143519,5.14683052,4.515834045
E17,E17_050116_070716,Sheep,6/6/2016 18:39,6/6/2016,18:39:44,42218,Reviewed/E17_050116_070716/Sheep,IMG_0226.JPG,TRUE,18H 39M 44S,18.66222222,0.777592593,4.885758353,4.302471629
E17,E17_050116_070716,Sheep,6/7/2016 19:04,6/7/2016,19:04:03,83468,Reviewed/E17_050116_070716/Sheep,IMG_1399.JPG,TRUE,19H 4M 3S,19.0675,0.794479167,4.991859827,4.386700069
E17,E17_050116_070716,Sheep,6/8/2016 20:16,6/8/2016,20:16:23,1737,Reviewed/E17_050116_070716/Sheep,IMG_2534.JPG,TRUE,20H 16M 23S,20.27305556,0.844710648,5.307473533,4.640272552
E17,E17_050116_070716,Sheep,6/9/2016 19:21,6/9/2016,19:21:41,2657,Reviewed/E17_050116_070716/Sheep,IMG_3580.JPG,TRUE,19H 21M 41S,19.36138889,0.806724537,5.068799758,4.445634449
E17,E17_050116_070716,Sheep,6/10/2016 19:02,6/10/2016,19:02:54,80874,Reviewed/E17_050116_070716/Sheep,IMG_4285.JPG,TRUE,19H 2M 54S,19.04833333,0.793680556,4.986842005,4.377890202
E17,E17_050116_070716,Sheep,6/11/2016 19:41,6/11/2016,19:41:40,1664,Reviewed/E17_050116_070716/Sheep,IMG_5143.JPG,TRUE,19H 41M 40S,19.69444444,0.820601852,5.155993499,4.512948224
E17,E17_050116_070716,Sheep,6/13/2016 18:59,6/13/2016,18:59:19,84721,Reviewed/E17_050116_070716/Sheep,IMG_7315.JPG,TRUE,18H 59M 19S,18.98861111,0.79119213,4.971206764,4.361144065
E17,E17_050116_070716,Sheep,6/15/2016 18:17,6/15/2016,18:17:51,32727,Reviewed/E17_050116_070716/Sheep,IMG_8534.JPG,TRUE,18H 17M 51S,18.2975,0.762395833,4.790274298,4.213000961
E17,E17_050116_070716,Sheep,6/15/2016 19:57,6/15/2016,19:57:15,1260,Reviewed/E17_050116_070716/Sheep,IMG_8593.JPG,TRUE,19H 57M 15S,19.95416667,0.831423611,5.223988617,4.562376877
E17,E17_050116_070716,Sheep,6/16/2016 20:21,6/16/2016,20:21:41,2228,Reviewed/E17_050116_070716/Sheep,IMG_9250.JPG,TRUE,20H 21M 41S,20.36138889,0.848391204,5.330599146,4.647083589
E17,E17_050116_070716,Sheep,6/18/2016 19:02,6/18/2016,19:02:09,82960,Reviewed/E17_050116_070716/Sheep,IMG_1099.JPG,TRUE,19H 2M 9S,19.03583333,0.793159722,4.983569513,4.365667759
E17,E17_050116_070716,Sheep,6/20/2016 19:24,6/20/2016,19:24:44,82382,Reviewed/E17_050116_070716/Sheep,IMG_2884_01.JPG,TRUE,19H 24M 44S,19.41222222,0.808842593,5.082107894,4.443340879
E17,E17_050116_070716,Sheep,6/22/2016 19:45,6/22/2016,19:45:58,1098,Reviewed/E17_050116_070716/Sheep,IMG_4813.JPG,TRUE,19H 45M 58S,19.76611111,0.823587963,5.174755788,4.516614393
E17,E17_050116_070716,Sheep,6/23/2016 19:02,6/23/2016,19:02:43,1481,Reviewed/E17_050116_070716/Sheep,IMG_5962.JPG,TRUE,19H 2M 43S,19.04527778,0.793553241,4.986042063,4.364173617
E17,E17_050116_070716,Sheep,6/25/2016 18:33,6/25/2016,18:33:33,83595,Reviewed/E17_050116_070716/Sheep,IMG_7261.JPG,TRUE,18H 33M 33S,18.55916667,0.773298611,4.858778471,4.260851617
E17,E17_050116_070716,Sheep,6/27/2016 18:31,6/27/2016,18:31:06,82653,Reviewed/E17_050116_070716/Sheep,IMG_8416.JPG,TRUE,18H 31M 6S,18.51833333,0.771597222,4.84808833,4.251690021
E17,E17_050116_070716,Sheep,6/28/2016 19:30,6/28/2016,19:30:55,3572,Reviewed/E17_050116_070716/Sheep,IMG_8722.JPG,TRUE,19H 30M 55S,19.51527778,0.813136574,5.109087775,4.462030794
E17,E17_050116_070716,Sheep,7/1/2016 18:24,7/1/2016,18:24:29,83164,Reviewed/E17_050116_070716/Sheep,IMG_0229_04.JPG,TRUE,18H 24M 29S,18.40805556,0.767002315,4.819217675,4.22824275
E17,E17_050116_070716,Sheep,7/4/2016 18:05,7/4/2016,18:05:27,79312,Reviewed/E17_050116_070716/Sheep,IMG_2119.JPG,TRUE,18H 5M 27S,18.09083333,0.753784722,4.736169091,4.161722055
E17,E17_050116_070716,Sheep,7/5/2016 17:59,7/5/2016,17:59:56,42915,Reviewed/E17_050116_070716/Sheep,IMG_2716.JPG,TRUE,17H 59M 56S,17.99888889,0.749953704,4.712098092,4.1425639
E17,E17_050116_070716,Sheep,7/7/2016 18:22,7/7/2016,18:22:17,84279,Reviewed/E17_050116_070716/Sheep,IMG_3439.JPG,TRUE,18H 22M 17S,18.37138889,0.765474537,4.809618364,4.222685807
E17,E17_062017_100717,Sheep,6/20/2017 21:46,6/20/2017,21:46:34,1288,Reviewed/E17_062017_100717/Sheep,IMG_0628.JPG,TRUE,21H 46M 34S,21.77611111,0.907337963,5.700972558,5.088332972
E17,E17_062017_100717,Sheep,6/21/2017 21:03,6/21/2017,21:03:30,1003,Reviewed/E17_062017_100717/Sheep,IMG_1741.JPG,TRUE,21H 3M 30S,21.05833333,0.877430556,5.513058775,4.839110078
E17,E17_062017_100717,Sheep,6/23/2017 20:27,6/23/2017,20:27:33,940,Reviewed/E17_062017_100717/Sheep,IMG_4321.JPG,TRUE,20H 27M 33S,20.45916667,0.852465278,5.356197308,4.66227901
E17,E17_062017_100717,Sheep,6/24/2017 20:07,6/24/2017,20:07:39,2061,Reviewed/E17_062017_100717/Sheep,IMG_6001.JPG,TRUE,20H 7M 39S,20.1275,0.838645833,5.269367178,4.591953715
E17,E17_062017_100717,Sheep,6/25/2017 20:12,6/25/2017,20:12:26,4458,Reviewed/E17_062017_100717/Sheep,IMG_6988.JPG,TRUE,20H 12M 26S,20.20722222,0.841967593,5.290238407,4.608441635
E17,E17_062017_100717,Sheep,6/26/2017 18:34,6/26/2017,18:34:16,4445,Reviewed/E17_062017_100717/Sheep,IMG_8380.JPG,TRUE,18H 34M 16S,18.57111111,0.773796296,4.86190552,4.263115759
E17,E17_062017_100717,Sheep,6/27/2017 19:48,6/27/2017,19:48:09,4311,Reviewed/E17_062017_100717/Sheep,IMG_0838 copy.JPG,TRUE,19H 48M 9S,19.8025,0.825104167,5.184282377,4.522708949
E17,E17_062017_100717,Sheep,6/28/2017 18:47,6/28/2017,18:47:09,1669,Reviewed/E17_062017_100717/Sheep,IMG_3397.JPG,TRUE,18H 47M 9S,18.78583333,0.782743056,4.918119666,4.308027307
E17,E17_062017_100717,Sheep,6/29/2017 19:18,6/29/2017,19:18:56,51130,Reviewed/E17_062017_100717/Sheep,IMG_6184.JPG,TRUE,19H 18M 56S,19.31555556,0.804814815,5.056800619,4.4198551
E17,E17_062017_100717,Sheep,7/1/2017 18:46,7/1/2017,18:46:12,78171,Reviewed/E17_062017_100717/Sheep,IMG_7216.JPG,TRUE,18H 46M 12S,18.77,0.782083333,4.913974509,4.304750536
E17,E17_062017_100717,Sheep,7/2/2017 4:56,7/2/2017,4:56:38,28291,Reviewed/E17_062017_100717/Sheep,IMG_7582.JPG,TRUE,4H 56M 38S,4.943888889,0.20599537,1.294307084,1.259572048
E17,E17_062017_100717,Sheep,7/4/2017 16:31,7/4/2017,16:31:51,70258,Reviewed/E17_062017_100717/Sheep,IMG_8380 copy.JPG,TRUE,16H 31M 51S,16.53083333,0.688784722,4.327762046,3.830953141
E17,E17_062017_100717,Sheep,7/5/2017 20:36,7/5/2017,20:36:57,1494,Reviewed/E17_062017_100717/Sheep,IMG_8614 copy.JPG,TRUE,20H 36M 57S,20.61583333,0.858993056,5.397212546,4.69769101
E17,E17_062017_100717,Sheep,7/6/2017 20:28,7/6/2017,20:28:17,1571,Reviewed/E17_062017_100717/Sheep,IMG_9034.JPG,TRUE,20H 28M 17S,20.47138889,0.852974537,5.359397079,4.667942451
E17,E17_062017_100717,Sheep,7/8/2017 20:40,7/8/2017,20:40:37,84780,Reviewed/E17_062017_100717/Sheep,IMG_9574.JPG,TRUE,20H 40M 37S,20.67694444,0.861539352,5.413211397,4.714676292
E17,E17_062017_100717,Sheep,7/13/2017 19:58,7/13/2017,19:58:45,83685,Reviewed/E17_062017_100717/Sheep,IMG_0919 copy.JPG,TRUE,19H 58M 45S,19.97916667,0.832465278,5.230533602,4.5719856
E17,E17_062017_100717,Sheep,7/16/2017 15:55,7/16/2017,15:55:56,70349,Reviewed/E17_062017_100717/Sheep,IMG_1402.JPG,TRUE,15H 55M 56S,15.93222222,0.663842593,4.171046024,3.706853876
E17,E17_062017_100717,Sheep,7/17/2017 20:05,7/17/2017,20:05:18,83776,Reviewed/E17_062017_100717/Sheep,IMG_1780 copy.JPG,TRUE,20H 5M 18S,20.08833333,0.837013889,5.259113369,4.602768856
E17,E17_062017_100717,Sheep,7/18/2017 19:31,7/18/2017,19:31:17,6346,Reviewed/E17_062017_100717/Sheep,IMG_2296.JPG,TRUE,19H 31M 17S,19.52138889,0.813391204,5.11068766,4.482565106
E17,E17_062017_100717,Sheep,7/19/2017 19:22,7/19/2017,19:22:47,9389,Reviewed/E17_062017_100717/Sheep,IMG_2437.JPG,TRUE,19H 22M 47S,19.37972222,0.807488426,5.073599413,4.453975784
E17,E17_070716_120416,Dog,7/22/2016 6:31,7/22/2016,6:31:34,127306,Reviewed/E17_070716_120416/Dog,IMG_0973.JPG,TRUE,6H 31M 34S,6.526111111,0.271921296,1.708531894,1.667065929
E17,E17_070716_120416,Dog,7/27/2016 0:59,7/27/2016,0:59:28,9296,Reviewed/E17_070716_120416/Dog,IMG_2614.JPG,TRUE,59M 28S,0.991111111,0.041296296,0.259472282,6.179958306
E17,E17_070716_120416,Dog,11/12/2016 13:45,11/12/2016,13:45:04,845337,Reviewed/E17_070716_120416/Dog,IMG_8545.JPG,FALSE,13H 45M 4S,13.75111111,0.572962963,3.60003247,3.70386133
E17,E17_070716_120416,Sheep,7/20/2016 18:11,7/20/2016,18:11:07,82288,Reviewed/E17_070716_120416/Sheep,IMG_0520 (2).JPG,TRUE,18H 11M 7S,18.18527778,0.757719907,4.760894589,4.197879963
E17,E17_070716_120416,Sheep,7/22/2016 18:06,7/22/2016,18:06:00,167368,Reviewed/E17_070716_120416/Sheep,IMG_1282 (2).JPG,TRUE,17H 6M 0S,17.1,0.7125,4.476769531,3.965542899
E17,E17_070716_120416,Sheep,7/23/2016 17:31,7/23/2016,17:31:34,79403,Reviewed/E17_070716_120416/Sheep,IMG_1492 (2).JPG,TRUE,17H 31M 34S,17.52611111,0.73025463,4.588325159,4.059816681
E17,E17_070716_120416,Sheep,7/25/2016 18:34,7/25/2016,18:34:53,83939,Reviewed/E17_070716_120416/Sheep,IMG_2236 (2).JPG,TRUE,18H 34M 53S,18.58138889,0.774224537,4.864596236,4.294065913
E17,E17_070716_120416,Sheep,7/26/2016 21:10,7/26/2016,21:10:54,91311,Reviewed/E17_070716_120416/Sheep,IMG_2452 (2).JPG,TRUE,21H 10M 54S,21.18166667,0.882569444,5.545347366,4.940527835
E17,E17_070716_120416,Sheep,7/27/2016 6:14,7/27/2016,6:14:21,21463,Reviewed/E17_070716_120416/Sheep,IMG_2617 (2).JPG,TRUE,6H 14M 21S,6.239166667,0.259965278,1.633410014,1.589558649
E17,E17_070716_120416,Sheep,11/13/2016 4:18,11/13/2016,4:18:25,1141,Reviewed/E17_070716_120416/Sheep,IMG_9145.JPG,FALSE,4H 18M 25S,4.306944444,0.179456019,1.127555419,0.986260788
E17,E17_070716_120416,Sheep,11/13/2016 6:00,11/13/2016,6:00:43,1735,Reviewed/E17_070716_120416/Sheep,IMG_9160.JPG,FALSE,6H 0M 43S,6.011944444,0.250497685,1.573923375,1.371447231
E17,E17_100717_120717,Bobcat,11/9/2017 8:57,11/9/2017,8:57:40,0,Reviewed/E17_100717_120717/Bobcat,IMG_0172.JPG,FALSE,8H 57M 40S,8.961111111,0.37337963,2.346013403,2.229494467
E17,E17_120416_020917,Dog,1/1/2017 9:54,1/1/2017,9:54:07,4456,Reviewed/E17_120416_020917/Dog,IMG_0382.JPG,FALSE,9H 54M 7S,9.901944444,0.412581019,2.592322994,2.358116662
E17,E17_120416_020917,Dog,1/5/2017 7:58,1/5/2017,7:58:43,41127,Reviewed/E17_120416_020917/Dog,IMG_0919.JPG,FALSE,7H 58M 43S,7.978611111,0.33244213,2.088795504,1.719942147
E17,E17_120416_020917,Dog,1/9/2017 16:42,1/9/2017,16:42:55,324375,Reviewed/E17_120416_020917/Dog,IMG_1282.JPG,FALSE,16H 42M 55S,16.71527778,0.696469907,4.376049489,4.573558286
E17,E17_120416_020917,Dog,1/16/2017 16:59,1/16/2017,16:59:37,168641,Reviewed/E17_120416_020917/Dog,IMG_2419.JPG,FALSE,16H 59M 37S,16.99361111,0.70806713,4.448916985,4.626085942
E17,E17_120416_020917,Dog,1/25/2017 18:13,1/25/2017,18:13:37,77092,Reviewed/E17_120416_020917/Dog,IMG_4087.JPG,FALSE,18H 13M 37S,18.22694444,0.759456019,4.771802897,4.89134009
E17,E17_120416_020917,Dog,2/2/2017 15:07,2/2/2017,15:07:30,159321,Reviewed/E17_120416_020917/Dog,IMG_2635.JPG,FALSE,15H 7M 30S,15.125,0.630208333,3.95971574,3.9613168
E17,E17_120416_020917,Dog,2/2/2017 17:32,2/2/2017,17:32:49,1260,Reviewed/E17_120416_020917/Dog,IMG_2701.JPG,FALSE,17H 32M 49S,17.54694444,0.731122685,4.593779313,4.700380309
E17,E17_120416_020917,Dog,2/7/2017 18:31,2/7/2017,18:31:50,1371,Reviewed/E17_120416_020917/Dog,IMG_3313.JPG,FALSE,18H 31M 50S,18.53055556,0.772106481,4.8512881,4.909227823
E17,E17_120416_020917,Sheep,12/28/2016 16:16,12/28/2016,16:16:27,12700,Reviewed/E17_120416_020917/Sheep,IMG_0095.JPG,FALSE,16H 16M 27S,16.27416667,0.678090278,4.26056687,4.482243577
E17,E17_120416_020917,Sheep,12/29/2016 8:22,12/29/2016,8:22:10,1073,Reviewed/E17_120416_020917/Sheep,IMG_0133.JPG,FALSE,8H 22M 10S,8.369444444,0.348726852,2.191115432,1.854922227
E17,E17_120416_020917,Sheep,12/30/2016 16:34,12/30/2016,16:34:50,4058,Reviewed/E17_120416_020917/Sheep,IMG_0220.JPG,FALSE,16H 34M 50S,16.58055556,0.690856481,4.340779294,4.575968015
E17,E17_120416_020917,Sheep,1/1/2017 8:33,1/1/2017,8:33:24,85629,Reviewed/E17_120416_020917/Sheep,IMG_0328.JPG,FALSE,8H 33M 24S,8.556666667,0.356527778,2.240130095,1.913090532
E17,E17_120416_020917,Sheep,1/1/2017 11:24,1/1/2017,11:24:42,5358,Reviewed/E17_120416_020917/Sheep,IMG_0391.JPG,FALSE,11H 24M 42S,11.41166667,0.475486111,2.987567347,2.857542022
E17,E17_120416_020917,Sheep,1/2/2017 17:38,1/2/2017,17:38:04,949,Reviewed/E17_120416_020917/Sheep,IMG_0634.JPG,FALSE,17H 38M 4S,17.63444444,0.734768519,4.61668676,4.842849198
E17,E17_120416_020917,Sheep,1/4/2017 8:16,1/4/2017,8:16:13,52463,Reviewed/E17_120416_020917/Sheep,IMG_0688.JPG,FALSE,8H 16M 13S,8.270277778,0.344594907,2.165153659,1.816233289
E17,E17_120416_020917,Sheep,1/4/2017 15:24,1/4/2017,15:24:36,1183,Reviewed/E17_120416_020917/Sheep,IMG_0712.JPG,FALSE,15H 24M 36S,15.41,0.642083333,4.034328566,4.168254318
E17,E17_120416_020917,Sheep,1/4/2017 17:29,1/4/2017,17:29:12,1282,Reviewed/E17_120416_020917/Sheep,IMG_0829.JPG,FALSE,17H 29M 12S,17.48666667,0.728611111,4.577998628,4.804682745
E17,E17_120416_020917,Sheep,1/5/2017 12:37,1/5/2017,12:37:56,2396,Reviewed/E17_120416_020917/Sheep,IMG_1036.JPG,FALSE,12H 37M 56S,12.63222222,0.526342593,3.307108044,3.250534653
E17,E17_120416_020917,Sheep,1/5/2017 18:00,1/5/2017,18:00:17,14231,Reviewed/E17_120416_020917/Sheep,IMG_1153.JPG,FALSE,18H 0M 17S,18.00472222,0.750196759,4.713625255,4.914144256
E17,E17_120416_020917,Sheep,1/6/2017 15:54,1/6/2017,15:54:32,28359,Reviewed/E17_120416_020917/Sheep,IMG_1216.JPG,FALSE,15H 54M 32S,15.90888889,0.66287037,4.164937372,4.323825477
E17,E17_120416_020917,Sheep,1/6/2017 21:27,1/6/2017,21:27:02,1778,Reviewed/E17_120416_020917/Sheep,IMG_1241.JPG,FALSE,21H 27M 2S,21.45055556,0.893773148,5.615742312,5.661098424
E17,E17_120416_020917,Sheep,1/9/2017 16:42,1/9/2017,16:42:55,166478,Reviewed/E17_120416_020917/Sheep,IMG_1282.JPG,FALSE,16H 42M 55S,16.71527778,0.696469907,4.376049489,4.573558286
E17,E17_120416_020917,Sheep,1/11/2017 0:01,1/11/2017,0:01:09,3966,Reviewed/E17_120416_020917/Sheep,IMG_1324.JPG,FALSE,1M 9S,0.019166667,0.000798611,0.005017822,6.212212293
E17,E17_120416_020917,Sheep,1/11/2017 14:39,1/11/2017,14:39:08,1576,Reviewed/E17_120416_020917/Sheep,IMG_1363.JPG,FALSE,14H 39M 8S,14.65222222,0.610509259,3.835942808,3.8924127
E17,E17_120416_020917,Sheep,1/11/2017 16:50,1/11/2017,16:50:55,1674,Reviewed/E17_120416_020917/Sheep,IMG_1405.JPG,FALSE,16H 50M 55S,16.84861111,0.702025463,4.410956074,4.606572079
E17,E17_120416_020917,Sheep,1/11/2017 17:58,1/11/2017,17:58:19,1534,Reviewed/E17_120416_020917/Sheep,IMG_1414.JPG,FALSE,17H 58M 19S,17.97194444,0.748831019,4.705044053,4.887214489
E17,E17_120416_020917,Sheep,1/11/2017 22:01,1/11/2017,22:01:59,5282,Reviewed/E17_120416_020917/Sheep,IMG_1501.JPG,FALSE,22H 1M 59S,22.03305556,0.918043981,5.768240456,5.777038462
E17,E17_120416_020917,Sheep,1/12/2017 14:34,1/12/2017,14:34:37,2332,Reviewed/E17_120416_020917/Sheep,IMG_1525.JPG,FALSE,14H 34M 37S,14.57694444,0.607372685,3.816235132,3.864230684
E17,E17_120416_020917,Sheep,1/12/2017 16:58,1/12/2017,16:58:11,1215,Reviewed/E17_120416_020917/Sheep,IMG_1585.JPG,FALSE,16H 58M 11S,16.96972222,0.707071759,4.442662889,4.640524862
E17,E17_120416_020917,Sheep,1/13/2017 0:15,1/13/2017,0:15:27,12528,Reviewed/E17_120416_020917/Sheep,IMG_1651.JPG,FALSE,15M 27S,0.2575,0.010729167,0.067413342,6.261571079
E17,E17_120416_020917,Sheep,1/13/2017 15:12,1/13/2017,15:12:30,1825,Reviewed/E17_120416_020917/Sheep,IMG_1681.JPG,FALSE,15H 12M 30S,15.20833333,0.633680556,3.981532356,4.064909885
E17,E17_120416_020917,Sheep,1/14/2017 0:03,1/14/2017,0:03:22,20018,Reviewed/E17_120416_020917/Sheep,IMG_1897.JPG,FALSE,3M 22S,0.056111111,0.002337963,0.014689855,6.215857617
E17,E17_120416_020917,Sheep,1/14/2017 17:04,1/14/2017,17:04:43,970,Reviewed/E17_120416_020917/Sheep,IMG_2005.JPG,FALSE,17H 4M 43S,17.07861111,0.711608796,4.471169933,4.664699101
E17,E17_120416_020917,Sheep,1/15/2017 16:00,1/15/2017,16:00:36,1266,Reviewed/E17_120416_020917/Sheep,IMG_2161.JPG,FALSE,16H 0M 36S,16.01,0.667083333,4.191408199,4.314830664
E17,E17_120416_020917,Sheep,1/16/2017 15:36,1/16/2017,15:36:29,48095,Reviewed/E17_120416_020917/Sheep,IMG_2308.JPG,FALSE,15H 36M 29S,15.60805556,0.650335648,4.086179389,4.180878626
E17,E17_120416_020917,Sheep,1/17/2017 16:14,1/17/2017,16:14:19,1862,Reviewed/E17_120416_020917/Sheep,IMG_2449.JPG,FALSE,16H 14M 19S,16.23861111,0.676608796,4.251258448,4.378496943
E17,E17_120416_020917,Sheep,1/19/2017 15:36,1/19/2017,15:36:46,1867,Reviewed/E17_120416_020917/Sheep,IMG_2497.JPG,FALSE,15H 36M 46S,15.61277778,0.650532407,4.087415664,4.169014638
E17,E17_120416_020917,Sheep,1/20/2017 13:06,1/20/2017,13:06:02,68084,Reviewed/E17_120416_020917/Sheep,IMG_2644.JPG,FALSE,13H 6M 2S,13.10055556,0.545856481,3.429717424,3.36599876
E17,E17_120416_020917,Sheep,1/20/2017 15:57,1/20/2017,15:57:19,2327,Reviewed/E17_120416_020917/Sheep,IMG_2668.JPG,FALSE,15H 57M 19S,15.95527778,0.664803241,4.177081954,4.273458864
E17,E17_120416_020917,Sheep,1/20/2017 17:38,1/20/2017,17:38:14,1519,Reviewed/E17_120416_020917/Sheep,IMG_2692.JPG,FALSE,17H 38M 14S,17.63722222,0.734884259,4.61741398,4.779404638
E17,E17_120416_020917,Sheep,1/21/2017 14:42,1/21/2017,14:42:26,1203,Reviewed/E17_120416_020917/Sheep,IMG_2758.JPG,FALSE,14H 42M 26S,14.70722222,0.612800926,3.850341774,3.873137434
E17,E17_120416_020917,Sheep,1/21/2017 16:53,1/21/2017,16:53:11,2495,Reviewed/E17_120416_020917/Sheep,IMG_2773.JPG,FALSE,16H 53M 11S,16.88638889,0.703599537,4.420846273,4.563881528
E17,E17_120416_020917,Sheep,1/22/2017 11:37,1/22/2017,11:37:13,5433,Reviewed/E17_120416_020917/Sheep,IMG_2800.JPG,FALSE,11H 37M 13S,11.62027778,0.484178241,3.042181608,2.893939679
E17,E17_120416_020917,Sheep,1/22/2017 15:08,1/22/2017,15:08:52,4214,Reviewed/E17_120416_020917/Sheep,IMG_2869.JPG,FALSE,15H 8M 52S,15.14777778,0.631157407,3.965678949,4.008828729
E17,E17_120416_020917,Sheep,1/23/2017 8:02,1/23/2017,8:02:18,12217,Reviewed/E17_120416_020917/Sheep,IMG_2920.JPG,FALSE,8H 2M 18S,8.038333333,0.334930556,2.104430746,1.764569648
E17,E17_120416_020917,Sheep,1/23/2017 15:17,1/23/2017,15:17:36,3574,Reviewed/E17_120416_020917/Sheep,IMG_2959.JPG,FALSE,15H 17M 36S,15.29333333,0.637222222,4.003785304,4.050778248
E17,E17_120416_020917,Sheep,1/23/2017 17:10,1/23/2017,17:10:40,1164,Reviewed/E17_120416_020917/Sheep,IMG_3061.JPG,FALSE,17H 10M 40S,17.17777778,0.715740741,4.497131706,4.644607759
E17,E17_120416_020917,Sheep,1/24/2017 11:52,1/24/2017,11:52:56,2143,Reviewed/E17_120416_020917/Sheep,IMG_3083.JPG,FALSE,11H 52M 56S,11.88222222,0.495092593,3.110758503,2.975081141
E17,E17_120416_020917,Sheep,1/24/2017 14:07,1/24/2017,14:07:56,1166,Reviewed/E17_120416_020917/Sheep,IMG_3205.JPG,FALSE,14H 7M 56S,14.13222222,0.588842593,3.699807126,3.68197098
E17,E17_120416_020917,Sheep,1/25/2017 1:09,1/25/2017,1:09:15,2174,Reviewed/E17_120416_020917/Sheep,IMG_4003.JPG,FALSE,1H 9M 15S,1.154166667,0.048090278,0.302160127,0.165986076
E17,E17_120416_020917,Sheep,1/25/2017 15:39,1/25/2017,15:39:16,3778,Reviewed/E17_120416_020917/Sheep,IMG_4015.JPG,FALSE,15H 39M 16S,15.65444444,0.652268519,4.098323972,4.155887991
E17,E17_120416_020917,Sheep,1/25/2017 17:18,1/25/2017,17:18:47,1074,Reviewed/E17_120416_020917/Sheep,IMG_4057.JPG,FALSE,17H 18M 47S,17.31305556,0.721377315,4.532547345,4.675384453
E17,E17_120416_020917,Sheep,1/26/2017 1:37,1/26/2017,1:37:19,1068,Reviewed/E17_120416_020917/Sheep,IMG_4117.JPG,FALSE,1H 37M 19S,1.621944444,0.067581019,0.424624063,0.270972939
E17,E17_120416_020917,Sheep,1/26/2017 13:32,1/26/2017,13:32:31,5085,Reviewed/E17_120416_020917/Sheep,IMG_0023 (3).JPG,FALSE,13H 32M 31S,13.54194444,0.564247685,3.545272765,3.491998732
E17,E17_120416_020917,Sheep,1/26/2017 15:38,1/26/2017,15:38:24,1312,Reviewed/E17_120416_020917/Sheep,IMG_0061 (2).JPG,FALSE,15H 38M 24S,15.64,0.651666667,4.094542425,4.14709159
E17,E17_120416_020917,Sheep,1/27/2017 0:41,1/27/2017,0:41:11,1423,Reviewed/E17_120416_020917/Sheep,IMG_0406 (2).JPG,FALSE,41M 11S,0.686388889,0.028599537,0.179696191,0.059476741
E17,E17_120416_020917,Sheep,1/27/2017 13:37,1/27/2017,13:37:30,1068,Reviewed/E17_120416_020917/Sheep,IMG_0469 (2).JPG,FALSE,13H 37M 30S,13.625,0.567708333,3.567016659,3.51568536
E17,E17_120416_020917,Sheep,1/27/2017 16:04,1/27/2017,16:04:25,1300,Reviewed/E17_120416_020917/Sheep,IMG_0565 (3).JPG,FALSE,16H 4M 25S,16.07361111,0.669733796,4.208061549,4.277823375
E17,E17_120416_020917,Sheep,1/28/2017 11:32,1/28/2017,11:32:46,60528,Reviewed/E17_120416_020917/Sheep,IMG_0805 (2).JPG,FALSE,11H 32M 46S,11.54611111,0.481087963,3.02276482,2.868511997
E17,E17_120416_020917,Sheep,1/28/2017 15:30,1/28/2017,15:30:55,2236,Reviewed/E17_120416_020917/Sheep,IMG_0886 (2).JPG,FALSE,15H 30M 55S,15.51527778,0.646469907,4.061890224,4.099977195
E17,E17_120416_020917,Sheep,1/29/2017 10:58,1/29/2017,10:58:04,39673,Reviewed/E17_120416_020917/Sheep,IMG_1291 (3).JPG,FALSE,10H 58M 4S,10.96777778,0.456990741,2.871357508,2.689633584
E17,E17_120416_020917,Sheep,1/29/2017 13:35,1/29/2017,13:35:47,1137,Reviewed/E17_120416_020917/Sheep,IMG_1357 (2).JPG,FALSE,13H 35M 47S,13.59638889,0.566516204,3.559526287,3.502539344
E17,E17_120416_020917,Sheep,1/29/2017 16:36,1/29/2017,16:36:59,1626,Reviewed/E17_120416_020917/Sheep,IMG_1414 (2).JPG,FALSE,16H 36M 59S,16.61638889,0.692349537,4.350160439,4.436483274
E17,E17_120416_020917,Sheep,1/30/2017 12:48,1/30/2017,12:48:27,2862,Reviewed/E17_120416_020917/Sheep,IMG_1612 (2).JPG,FALSE,12H 48M 27S,12.8075,0.533645833,3.352995659,3.257351708
E17,E17_120416_020917,Sheep,1/30/2017 16:03,1/30/2017,16:03:53,1464,Reviewed/E17_120416_020917/Sheep,IMG_1747 (2).JPG,FALSE,16H 3M 53S,16.06472222,0.669363426,4.205734443,4.261355429
E17,E17_120416_020917,Sheep,1/30/2017 23:41,1/30/2017,23:41:45,18061,Reviewed/E17_120416_020917/Sheep,IMG_1942 (2).JPG,FALSE,23H 41M 45S,23.69583333,0.987326389,6.20355466,6.115703368
E17,E17_120416_020917,Sheep,1/31/2017 14:28,1/31/2017,14:28:54,5582,Reviewed/E17_120416_020917/Sheep,IMG_1999 (2).JPG,FALSE,14H 28M 54S,14.48166667,0.603402778,3.791291468,3.770536723
