"","Phase","Camera","Camera_folder","Species","DateTimeOriginal","Date","Time","delta.time.secs","Directory","FileName","Classification","Sex","Age","BuckClass","DST","Time_DST_Corrected","Time_Decimal","Time_Scaled","Time_Radians","Time_Sun"
"11265",1,"C15","C15_100617_120617","Sheep","11/28/2017 13:44","11/28/2017","13:44:12",79507,"Reviewed/C15_100617_120617/Sheep","IMG_3166.JPG","Sheep",NA,NA,NA,FALSE,"13H 44M 12S",13.73666667,0.572361111,3.596250924,3.702788342
"11268",1,"C15","C15_100617_120617","Sheep","12/2/2017 10:21","12/2/2017","10:21:19",61919,"Reviewed/C15_100617_120617/Sheep","IMG_3373.JPG","Sheep",NA,NA,NA,FALSE,"10H 21M 19S",10.35527778,0.431469907,2.711005383,2.59394494
"11271",1,"C15","C15_100617_120617","Sheep","12/4/2017 12:40","12/4/2017","12:40:20",89246,"Reviewed/C15_100617_120617/Sheep","IMG_4012.JPG","Sheep",NA,NA,NA,FALSE,"12H 40M 20S",12.67222222,0.528009259,3.31758002,3.347681896
"11274",1,"C15","C15_100617_120617","Sheep","12/4/2017 15:50","12/4/2017","15:50:38",4248,"Reviewed/C15_100617_120617/Sheep","IMG_4684.JPG","Sheep",NA,NA,NA,FALSE,"15H 50M 38S",15.84388889,0.660162037,4.147920411,4.388359194
"11277",1,"C15","C15_100617_120617","Sheep","12/6/2017 11:44","12/6/2017","11:44:52",75545,"Reviewed/C15_100617_120617/Sheep","IMG_5083.JPG","Sheep",NA,NA,NA,FALSE,"11H 44M 52S",11.74777778,0.489490741,3.07556103,3.03935614
"11287",1,"C15","C15_120216_022317","Bobcat","12/3/2016 10:44","12/3/2016","10:44:03",0,"Reviewed/C15_120216_022317/Bobcat","IMG_0016.JPG","Bobcat",NA,NA,NA,FALSE,"10H 44M 3S",10.73416667,0.447256944,2.810198262,2.714057969
"11290",1,"C15","C15_120216_022317","Bobcat","2/4/2017 11:35","2/4/2017","11:35:58",3766005,"Reviewed/C15_120216_022317/Bobcat","IMG_2800.JPG","Bobcat",NA,NA,NA,FALSE,"11H 35M 58S",11.59944444,0.483310185,3.036727454,2.886214209
"11318",1,"C15","C15_120216_022317","Dog","12/12/2016 15:06","12/12/2016","15:06:55",21314,"Reviewed/C15_120216_022317/Dog","IMG_0235.JPG","Dog",NA,NA,NA,FALSE,"15H 6M 55S",15.11527778,0.629803241,3.957170469,4.140158209
"11321",1,"C15","C15_120216_022317","Dog","12/16/2016 9:47","12/16/2016","9:47:50",249983,"Reviewed/C15_120216_022317/Dog","IMG_0493.JPG","Dog",NA,NA,NA,FALSE,"9H 47M 50S",9.797222222,0.408217593,2.56490678,2.362478395
"11324",1,"C15","C15_120216_022317","Dog","12/18/2016 10:50","12/18/2016","10:50:50",86490,"Reviewed/C15_120216_022317/Dog","IMG_0772.JPG","Dog",NA,NA,NA,FALSE,"10H 50M 50S",10.84722222,0.451967593,2.839796137,2.706053915
"11327",1,"C15","C15_120216_022317","Dog","12/19/2016 11:18","12/19/2016","11:18:59",1575,"Reviewed/C15_120216_022317/Dog","IMG_1159.JPG","Dog",NA,NA,NA,FALSE,"11H 18M 59S",11.31638889,0.471516204,2.962623683,2.859474107
"11330",1,"C15","C15_120216_022317","Dog","12/21/2016 14:07","12/21/2016","14:07:16",1857,"Reviewed/C15_120216_022317/Dog","IMG_1306.JPG","Dog",NA,NA,NA,FALSE,"14H 7M 16S",14.12111111,0.58837963,3.696898244,3.788349752
"11333",1,"C15","C15_120216_022317","Dog","12/24/2016 12:07","12/24/2016","12:07:44",4720,"Reviewed/C15_120216_022317/Dog","IMG_1741.JPG","Dog",NA,NA,NA,FALSE,"12H 7M 44S",12.12888889,0.50537037,3.175335686,3.116229784
"11336",1,"C15","C15_120216_022317","Dog","12/25/2016 14:51","12/25/2016","14:51:07",1021,"Reviewed/C15_120216_022317/Dog","IMG_1948.JPG","Dog",NA,NA,NA,FALSE,"14H 51M 7S",14.85194444,0.618831019,3.888229963,4.019771217
"11339",1,"C15","C15_120216_022317","Dog","2/1/2017 16:41","2/1/2017","16:41:40",2604078,"Reviewed/C15_120216_022317/Dog","IMG_2794.JPG","Dog",NA,NA,NA,FALSE,"16H 41M 40S",16.69444444,0.695601852,4.370595335,4.445265628
"11342",1,"C15","C15_120216_022317","Dog","2/7/2017 8:46","2/7/2017","8:46:55",168274,"Reviewed/C15_120216_022317/Dog","IMG_2812.JPG","Dog",NA,NA,NA,FALSE,"8H 46M 55S",8.781944444,0.365914352,2.299107679,2.04290556
"11349",1,"C15","C15_120216_022317","Sheep","12/12/2016 9:17","12/12/2016","9:17:11",71113,"Reviewed/C15_120216_022317/Sheep","IMG_0110.JPG","Sheep",NA,NA,NA,FALSE,"9H 17M 11S",9.286388889,0.38693287,2.431170926,2.205994511
"11352",1,"C15","C15_120216_022317","Sheep","12/12/2016 11:51","12/12/2016","11:51:23",3466,"Reviewed/C15_120216_022317/Sheep","IMG_0187.JPG","Sheep",NA,NA,NA,FALSE,"11H 51M 23S",11.85638889,0.494016204,3.103995353,3.058781517
"11355",1,"C15","C15_120216_022317","Sheep","12/13/2016 10:35","12/13/2016","10:35:03",69617,"Reviewed/C15_120216_022317/Sheep","IMG_0253.JPG","Sheep",NA,NA,NA,FALSE,"10H 35M 3S",10.58416667,0.441006944,2.770928354,2.633523219
"11358",1,"C15","C15_120216_022317","Sheep","12/14/2016 13:59","12/14/2016","13:59:27",92242,"Reviewed/C15_120216_022317/Sheep","IMG_0391.JPG","Sheep",NA,NA,NA,FALSE,"13H 59M 27S",13.99083333,0.582951389,3.662791601,3.762749133
"11361",1,"C15","C15_120216_022317","Sheep","12/15/2016 15:05","12/15/2016","15:05:16",5700,"Reviewed/C15_120216_022317/Sheep","IMG_0418.JPG","Sheep",NA,NA,NA,FALSE,"15H 5M 16S",15.08777778,0.628657407,3.949970985,4.125309382
"11364",1,"C15","C15_120216_022317","Sheep","12/16/2016 13:26","12/16/2016","13:26:55",8568,"Reviewed/C15_120216_022317/Sheep","IMG_0553.JPG","Sheep",NA,NA,NA,FALSE,"13H 26M 55S",13.44861111,0.560358796,3.520838156,3.577634145
"11367",1,"C15","C15_120216_022317","Sheep","12/17/2016 10:32","12/17/2016","10:32:26",1187,"Reviewed/C15_120216_022317/Sheep","IMG_0604.JPG","Sheep",NA,NA,NA,FALSE,"10H 32M 26S",10.54055556,0.439189815,2.759510992,2.606863596
"11370",1,"C15","C15_120216_022317","Sheep","12/18/2016 12:46","12/18/2016","12:46:47",2074,"Reviewed/C15_120216_022317/Sheep","IMG_0901.JPG","Sheep",NA,NA,NA,FALSE,"12H 46M 47S",12.77972222,0.532488426,3.345723454,3.349691876
"11373",1,"C15","C15_120216_022317","Sheep","12/21/2016 12:15","12/21/2016","12:15:19",176661,"Reviewed/C15_120216_022317/Sheep","IMG_1168.JPG","Sheep",NA,NA,NA,FALSE,"12H 15M 19S",12.25527778,0.510636574,3.20842422,3.166686476
"11376",1,"C15","C15_120216_022317","Sheep","12/21/2016 15:07","12/21/2016","15:07:45",1593,"Reviewed/C15_120216_022317/Sheep","IMG_1351.JPG","Sheep",NA,NA,NA,FALSE,"15H 7M 45S",15.12916667,0.630381944,3.960806571,4.124216364
"11379",1,"C15","C15_120216_022317","Sheep","12/22/2016 15:45","12/22/2016","15:45:14",5563,"Reviewed/C15_120216_022317/Sheep","IMG_1543.JPG","Sheep",NA,NA,NA,FALSE,"15H 45M 14S",15.75388889,0.656412037,4.124358467,4.329453856
"11382",1,"C15","C15_120216_022317","Sheep","12/24/2016 10:40","12/24/2016","10:40:06",67364,"Reviewed/C15_120216_022317/Sheep","IMG_1636.JPG","Sheep",NA,NA,NA,FALSE,"10H 40M 6S",10.66833333,0.444513889,2.792963136,2.629907487
"11385",1,"C15","C15_120216_022317","Sheep","12/24/2016 16:21","12/24/2016","16:21:36",1907,"Reviewed/C15_120216_022317/Sheep","IMG_1828.JPG","Sheep",NA,NA,NA,FALSE,"16H 21M 36S",16.36,0.681666667,4.283037984,4.525066078
"11388",1,"C15","C15_120216_022317","Sheep","12/26/2016 14:56","12/26/2016","14:56:09",82532,"Reviewed/C15_120216_022317/Sheep","IMG_1966.JPG","Sheep",NA,NA,NA,FALSE,"14H 56M 9S",14.93583333,0.622326389,3.910192023,4.044436436
"11391",1,"C15","C15_120216_022317","Sheep","12/28/2016 15:10","12/28/2016","15:10:12",79552,"Reviewed/C15_120216_022317/Sheep","IMG_2122.JPG","Sheep",NA,NA,NA,FALSE,"15H 10M 12S",15.17,0.632083333,3.971496713,4.115469123
"11394",1,"C15","C15_120216_022317","Sheep","12/28/2016 16:52","12/28/2016","16:52:58",1448,"Reviewed/C15_120216_022317/Sheep","IMG_2173.JPG","Sheep",NA,NA,NA,FALSE,"16H 52M 58S",16.88277778,0.703449074,4.419900887,4.684407811
"11397",1,"C15","C15_120216_022317","Sheep","12/29/2016 16:46","12/29/2016","16:46:35",3281,"Reviewed/C15_120216_022317/Sheep","IMG_2278.JPG","Sheep",NA,NA,NA,FALSE,"16H 46M 35S",16.77638889,0.699016204,4.392048341,4.645049236
"11400",1,"C15","C15_120216_022317","Sheep","12/31/2016 15:35","12/31/2016","15:35:11",3189,"Reviewed/C15_120216_022317/Sheep","IMG_2437.JPG","Sheep",NA,NA,NA,FALSE,"15H 35M 11S",15.58638889,0.64943287,4.080507069,4.242494009
"11403",1,"C15","C15_120216_022317","Sheep","1/1/2017 15:27","1/1/2017","15:27:18",79942,"Reviewed/C15_120216_022317/Sheep","IMG_2470.JPG","Sheep",NA,NA,NA,FALSE,"15H 27M 18S",15.455,0.643958333,4.046109538,4.195101459
"11406",1,"C15","C15_120216_022317","Sheep","2/7/2017 9:17","2/7/2017","9:17:31",1063,"Reviewed/C15_120216_022317/Sheep","IMG_2830.JPG","Sheep",NA,NA,NA,FALSE,"9H 17M 31S",9.291944444,0.387164352,2.432625367,2.195855001
"11409",1,"C15","C15_120216_022317","Sheep","2/17/2017 9:05","2/17/2017","9:05:19",427145,"Reviewed/C15_120216_022317/Sheep","IMG_2896.JPG","Sheep",NA,NA,NA,FALSE,"9H 5M 19S",9.088611111,0.37869213,2.379392825,2.171474566
"11412",1,"C15","C15_120216_022317","Sheep","2/19/2017 11:01","2/19/2017","11:01:45",5535,"Reviewed/C15_120216_022317/Sheep","IMG_2914.JPG","Sheep",NA,NA,NA,FALSE,"11H 1M 45S",11.02916667,0.459548611,2.887429081,2.736658837
"11415",1,"C15","C15_120216_022317","Sheep","2/21/2017 8:58","2/21/2017","8:58:03",82436,"Reviewed/C15_120216_022317/Sheep","IMG_2983.JPG","Sheep",NA,NA,NA,FALSE,"8H 58M 3S",8.9675,0.373645833,2.34768601,2.153080269
"11418",1,"C15","C15_120216_022317","Sheep","2/21/2017 11:26","2/21/2017","11:26:45",936,"Reviewed/C15_120216_022317/Sheep","IMG_3076.JPG","Sheep",NA,NA,NA,FALSE,"11H 26M 45S",11.44583333,0.476909722,2.99651216,2.859472237
"11681",1,"C17","C17_120216_030917","Dog","12/24/2016 10:07","12/24/2016","10:07:46",0,"Reviewed/C17_120216_030917/Dog","IMG_0058.JPG","Dog",NA,NA,NA,FALSE,"10H 7M 46S",10.12944444,0.422060185,2.651882354,2.450473242
"12256",1,"D04","D04_061116_111716","Bobcat","11/1/2016 16:57","11/1/2016","16:57:56",1786388,"Reviewed/D04_061116_111716/Bobcat","2016 11 01 16 57 56.jpg","Bobcat",NA,NA,NA,TRUE,"16H 57M 56S",16.96555556,0.706898148,4.441572058,4.349038647
"13141",1,"D06","D06_062716_120216","Bobcat","8/30/2016 4:43","8/30/2016","4:43:04",0,"Reviewed/D06_062716_120216/Bobcat","2016 08 30 04 43 04.jpg","Bobcat",NA,NA,NA,TRUE,"4H 43M 4S",4.717777778,0.196574074,1.235111334,1.010468473
"13564",1,"D06","D06_120216_030817","Bobcat","2/14/2017 20:53","2/14/2017","20:53:14",40502,"Reviewed/D06_120216_030817/Bobcat","IMG_0730.JPG","Bobcat",NA,NA,NA,FALSE,"20H 53M 14S",20.88722222,0.870300926,5.468261991,5.439986097
"14371",1,"D12","D12_072016_110516","Bobcat","8/11/2016 0:41","8/11/2016","0:41:56",0,"Reviewed/D12_072016_110516/Bobcat","2016 08 11 00 41 56.jpg","Bobcat",NA,NA,NA,TRUE,"41M 56S",0.698888889,0.02912037,0.182968683,6.102509726
"14536",1,"D14","D14_031617_062617","Bobcat","6/20/2017 22:51","6/20/2017","22:51:12",2026539,"Reviewed/D14_031617_062617/Bobcat","IMG_0172.JPG","Bobcat",NA,NA,NA,TRUE,"22H 51M 12S",22.85333333,0.952222222,5.982988676,5.460599139
"14558",1,"D14","D14_031617_062617","Dog","6/6/2017 2:20","6/6/2017","2:20:11",0,"Reviewed/D14_031617_062617/Dog","IMG_0154.JPG","Dog",NA,NA,NA,TRUE,"2H 20M 11S",2.336388889,0.097349537,0.611665181,0.392904249
"14589",1,"D14","D14_051916_060816","Sheep","6/8/2016 7:25","6/8/2016","7:25:21",3752,"Reviewed/D14_051916_060816/Sheep","2016 06 08 07 25 21.jpg","Sheep",NA,NA,NA,TRUE,"7H 25M 21S",7.4225,0.309270833,1.943205956,1.919728857
"14596",1,"D14","D14_060816_120416","Bobcat","9/7/2016 8:24","9/7/2016","8:24:20",2923789,"Reviewed/D14_060816_120416/Bobcat","2016 09 07 08 24 20.jpg","Bobcat",NA,NA,NA,TRUE,"8H 24M 20S",8.405555556,0.350231481,2.200569299,1.970006759
"14599",1,"D14","D14_060816_120416","Bobcat","10/15/2016 12:59","10/15/2016","12:59:32",283981,"Reviewed/D14_060816_120416/Bobcat","2016 10 15 12 59 32.jpg","Bobcat",NA,NA,NA,TRUE,"12H 59M 32S",12.99222222,0.541342593,3.401355824,3.150546423
"14733",1,"D14","D14_060816_120416","Sheep","6/9/2016 7:00","6/9/2016","7:00:21",902,"Reviewed/D14_060816_120416/Sheep","2016 06 09 07 00 21.jpg","Sheep",NA,NA,NA,TRUE,"7H 0M 21S",7.005833333,0.291909722,1.834122878,1.831820971
"14736",1,"D14","D14_060816_120416","Sheep","6/9/2016 9:17","6/9/2016","9:17:54",3569,"Reviewed/D14_060816_120416/Sheep","2016 06 09 09 17 54.jpg","Sheep",NA,NA,NA,TRUE,"9H 17M 54S",9.298333333,0.387430556,2.434297974,2.316798548
"14797",1,"D14","D14_062617_100917","Bobcat","8/11/2017 6:57","8/11/2017","6:57:18",0,"Reviewed/D14_062617_100917/Bobcat","IMG_0319.JPG","Bobcat",NA,NA,NA,TRUE,"6H 57M 18S",6.955,0.289791667,1.820814742,1.702910323
"15394",1,"E05","E05_040316_061116","Bobcat","4/24/2016 5:38","4/24/2016","5:38:03",0,"Reviewed/E05_040316_061116/Bobcat","2016 04 24 05 38 03.jpg","Bobcat",NA,NA,NA,TRUE,"5H 38M 3S",5.634166667,0.234756944,1.475021384,1.347474893
"16009",1,"E05","E05_092117_120817","Bobcat","11/12/2017 2:46","11/12/2017","2:46:54",1362285,"Reviewed/E05_092117_120817/Bobcat","IMG_0667.JPG","Bobcat",NA,NA,NA,FALSE,"2H 46M 54S",2.781666667,0.115902778,0.72823863,0.644237156
"16123",1,"E05","E05_110516_031417","Bobcat","2/11/2017 19:29","2/11/2017","19:29:58",1018177,"Reviewed/E05_110516_031417/Bobcat","IMG_0190.JPG","Bobcat",NA,NA,NA,FALSE,"19H 29M 58S",19.49944444,0.812476852,5.104942618,5.121023686
"16306",1,"E07","E07_060517_100517","Bobcat","7/16/2017 7:53","7/16/2017","7:53:53",0,"Reviewed/E07_060517_100517/Bobcat","IMG_1813.JPG","Bobcat",NA,NA,NA,TRUE,"7H 53M 53S",7.898055556,0.329085648,2.067706109,1.978858728
"17155",1,"E11","E11_051916_070116","Bobcat","5/26/2016 3:48","5/26/2016","3:48:02",0,"Reviewed/E11_051916_070116/Bobcat","2016 05 26 03 48 02.jpg","Bobcat",NA,NA,NA,TRUE,"3H 48M 2S",3.800555556,0.158356481,0.994983118,0.883855211
"17554",1,"E13","E13_030917_062017","Bobcat","4/29/2017 13:22","4/29/2017","13:22:22",0,"Reviewed/E13_030917_062017/Bobcat","IMG_0362.JPG","Bobcat",NA,NA,NA,TRUE,"13H 22M 22S",13.37277778,0.557199074,3.500985035,3.188883205
"17574",1,"E13","E13_030917_062017","Sheep","3/9/2017 14:42","3/9/2017","14:42:30",0,"Reviewed/E13_030917_062017/Sheep","IMG_0001.JPG","Sheep",NA,NA,NA,FALSE,"14H 42M 30S",14.70833333,0.612847222,3.850632662,3.766467806
"17577",1,"E13","E13_030917_062017","Sheep","3/11/2017 14:47","3/11/2017","14:47:42",5026,"Reviewed/E13_030917_062017/Sheep","IMG_0031.JPG","Sheep",NA,NA,NA,FALSE,"14H 47M 42S",14.795,0.616458333,3.873321942,3.78740168
"17580",1,"E13","E13_030917_062017","Sheep","3/22/2017 13:41","3/22/2017","13:41:07",3447,"Reviewed/E13_030917_062017/Sheep","IMG_0067.JPG","Sheep",NA,NA,NA,TRUE,"13H 41M 7S",13.68527778,0.570219907,3.582797344,3.234780091
"17583",1,"E13","E13_030917_062017","Sheep","3/30/2017 11:57","3/30/2017","11:57:19",250850,"Reviewed/E13_030917_062017/Sheep","IMG_0133.JPG","Sheep",NA,NA,NA,TRUE,"11H 57M 19S",11.95527778,0.498136574,3.129884403,2.810331421
"17586",1,"E13","E13_030917_062017","Sheep","4/2/2017 9:41","4/2/2017","9:41:37",75270,"Reviewed/E13_030917_062017/Sheep","IMG_0148.JPG","Sheep",NA,NA,NA,TRUE,"9H 41M 37S",9.693611111,0.403900463,2.537781454,2.258218944
"17589",1,"E13","E13_030917_062017","Sheep","4/8/2017 9:32","4/8/2017","9:32:49",231194,"Reviewed/E13_030917_062017/Sheep","IMG_0187.JPG","Sheep",NA,NA,NA,TRUE,"9H 32M 49S",9.546944444,0.397789352,2.499384211,2.246589473
"17592",1,"E13","E13_030917_062017","Sheep","4/13/2017 9:53","4/13/2017","9:53:40",348795,"Reviewed/E13_030917_062017/Sheep","IMG_0208.JPG","Sheep",NA,NA,NA,TRUE,"9H 53M 40S",9.894444444,0.412268519,2.590359498,2.348652875
"17595",1,"E13","E13_030917_062017","Sheep","4/18/2017 14:52","4/18/2017","14:52:53",164762,"Reviewed/E13_030917_062017/Sheep","IMG_0280.JPG","Sheep",NA,NA,NA,TRUE,"14H 52M 53S",14.88138889,0.62005787,3.895938501,3.53733241
"17598",1,"E13","E13_030917_062017","Sheep","4/25/2017 14:19","4/25/2017","14:19:10",173747,"Reviewed/E13_030917_062017/Sheep","IMG_0338.JPG","Sheep",NA,NA,NA,TRUE,"14H 19M 10S",14.31944444,0.596643519,3.748821789,3.405171806
"17601",1,"E13","E13_030917_062017","Sheep","5/16/2017 17:12","5/16/2017","17:12:20",883502,"Reviewed/E13_030917_062017/Sheep","IMG_0379.JPG","Sheep",NA,NA,NA,TRUE,"17H 12M 20S",17.20555556,0.716898148,4.504403911,4.02938155
"17604",1,"E13","E13_030917_062017","Sheep","5/18/2017 18:25","5/18/2017","18:25:55",82706,"Reviewed/E13_030917_062017/Sheep","IMG_0394.JPG","Sheep",NA,NA,NA,TRUE,"18H 25M 55S",18.43194444,0.767997685,4.825471772,4.293004054
"17607",1,"E13","E13_030917_062017","Sheep","5/26/2017 7:45","5/26/2017","7:45:27",176882,"Reviewed/E13_030917_062017/Sheep","IMG_0415.JPG","Sheep",NA,NA,NA,TRUE,"7H 45M 27S",7.7575,0.323229167,2.030908751,1.979960907
"17610",1,"E13","E13_030917_062017","Sheep","5/30/2017 7:14","5/30/2017","7:14:34",87860,"Reviewed/E13_030917_062017/Sheep","IMG_0442.JPG","Sheep",NA,NA,NA,TRUE,"7H 14M 34S",7.242777778,0.301782407,1.896154788,1.874800511
"17613",1,"E13","E13_030917_062017","Sheep","6/8/2017 7:02","6/8/2017","7:02:58",343794,"Reviewed/E13_030917_062017/Sheep","IMG_0637.JPG","Sheep",NA,NA,NA,TRUE,"7H 2M 58S",7.049444444,0.293726852,1.84554024,1.840658829
"17623",1,"E13","E13_040216_072016","Bobcat","4/23/2016 20:19","4/23/2016","20:19:14",0,"Reviewed/E13_040216_072016/Bobcat","2016 04 23 20 19 14.jpg","Bobcat",NA,NA,NA,TRUE,"20H 19M 14S",20.32055556,0.846689815,5.319909004,4.819289602
"17679",1,"E13","E13_040216_072016","Sheep","4/12/2016 13:03","4/12/2016","13:03:18",221409,"Reviewed/E13_040216_072016/Sheep","2016 04 12 13 03 01.jpg","Sheep",NA,NA,NA,TRUE,"13H 3M 18S",13.055,0.543958333,3.417791008,3.102032502
"17682",1,"E13","E13_040216_072016","Sheep","4/20/2016 9:41","4/20/2016","9:41:11",520048,"Reviewed/E13_040216_072016/Sheep","2016 04 20 09 41 11.jpg","Sheep",NA,NA,NA,TRUE,"9H 41M 11S",9.686388889,0.403599537,2.535890681,2.32351998
"17685",1,"E13","E13_040216_072016","Sheep","4/27/2016 11:22","4/27/2016","11:22:51",178729,"Reviewed/E13_040216_072016/Sheep","2016 04 27 11 22 51.jpg","Sheep",NA,NA,NA,TRUE,"11H 22M 51S",11.38083333,0.474201389,2.979495199,2.73213406
"17688",1,"E13","E13_040216_072016","Sheep","5/7/2016 9:25","5/7/2016","9:25:04",259044,"Reviewed/E13_040216_072016/Sheep","2016 05 07 09 25 04.jpg","Sheep",NA,NA,NA,TRUE,"9H 25M 4S",9.417777778,0.392407407,2.465568457,2.308279411
"17733",1,"E13","E13_062017_100617","Sheep","6/22/2017 6:47","6/22/2017","6:47:14",0,"Reviewed/E13_062017_100617/Sheep","IMG_0109.JPG","Sheep",NA,NA,NA,TRUE,"6H 47M 14S",6.787222222,0.282800926,1.776890623,1.781658113
"17736",1,"E13","E13_062017_100617","Sheep","6/28/2017 6:37","6/28/2017","6:37:35",168905,"Reviewed/E13_062017_100617/Sheep","IMG_0283.JPG","Sheep",NA,NA,NA,TRUE,"6H 37M 35S",6.626388889,0.276099537,1.734784554,1.740998732
"17771",1,"E13","E13_072016_120416","Dog","10/23/2016 18:40","10/23/2016","18:40:56",0,"Reviewed/E13_072016_120416/Dog","2016 10 23 18 40 56.jpg","Dog",NA,NA,NA,TRUE,"18H 40M 56S",18.68222222,0.778425926,4.890994341,4.788562908
"17781",1,"E13","E13_072016_120416","Sheep","10/23/2016 18:20","10/23/2016","18:20:54",10888,"Reviewed/E13_072016_120416/Sheep","2016 10 23 18 20 54.jpg","Sheep",NA,NA,NA,TRUE,"18H 20M 54S",18.34833333,0.764513889,4.803582434,4.70801908
"17784",1,"E13","E13_072016_120416","Sheep","10/28/2016 12:13","10/28/2016","12:13:21",1115,"Reviewed/E13_072016_120416/Sheep","2016 10 28 12 13 21.jpg","Sheep",NA,NA,NA,TRUE,"12H 13M 21S",12.2225,0.509270833,3.199843017,2.933282535
"17787",1,"E13","E13_072016_120416","Sheep","11/6/2016 12:24","11/6/2016","12:24:42",359026,"Reviewed/E13_072016_120416/Sheep","2016 11 06 12 24 42.jpg","Sheep",NA,NA,NA,TRUE,"12H 24M 42S",12.41166667,0.517152778,3.249366735,2.984355365
"17790",1,"E13","E13_072016_120416","Sheep","11/25/2016 13:16","11/25/2016","13:16:12",3293,"Reviewed/E13_072016_120416/Sheep","2016 11 25 13 16 12.jpg","Sheep",NA,NA,NA,FALSE,"13H 16M 12S",13.27,0.552916667,3.474077876,3.553840053
"17793",1,"E13","E13_072016_120416","Sheep","11/27/2016 9:53","11/27/2016","9:53:40",61195,"Reviewed/E13_072016_120416/Sheep","2016 11 27 09 53 40.jpg","Sheep",NA,NA,NA,FALSE,"9H 53M 40S",9.894444444,0.412268519,2.590359498,2.459922593
"17880",1,"E13","E13_120416_030917","Sheep","12/8/2016 8:25","12/8/2016","8:25:52",248789,"Reviewed/E13_120416_030917/Sheep","IMG_0046.JPG","Sheep",NA,NA,NA,FALSE,"8H 25M 52S",8.431111111,0.351296296,2.207259727,1.938043398
"17883",1,"E13","E13_120416_030917","Sheep","12/13/2016 14:40","12/13/2016","14:40:18",194327,"Reviewed/E13_120416_030917/Sheep","IMG_0070.JPG","Sheep",NA,NA,NA,FALSE,"14H 40M 18S",14.67166667,0.611319444,3.841033351,3.991061414
"17886",1,"E13","E13_120416_030917","Sheep","12/24/2016 8:57","12/24/2016","8:57:47",411333,"Reviewed/E13_120416_030917/Sheep","IMG_0127.JPG","Sheep",NA,NA,NA,FALSE,"8H 57M 47S",8.963055556,0.373460648,2.346522457,2.062099844
"17889",1,"E13","E13_120416_030917","Sheep","1/4/2017 13:17","1/4/2017","13:17:57",341885,"Reviewed/E13_120416_030917/Sheep","IMG_0145.JPG","Sheep",NA,NA,NA,FALSE,"13H 17M 57S",13.29916667,0.554131944,3.481713692,3.472887715
"17892",1,"E13","E13_120416_030917","Sheep","1/10/2017 9:41","1/10/2017","9:41:34",169455,"Reviewed/E13_120416_030917/Sheep","IMG_0154.JPG","Sheep",NA,NA,NA,FALSE,"9H 41M 34S",9.692777778,0.403865741,2.537563288,2.280163772
"17895",1,"E13","E13_120416_030917","Sheep","1/16/2017 9:33","1/16/2017","9:33:18",82325,"Reviewed/E13_120416_030917/Sheep","IMG_0199.JPG","Sheep",NA,NA,NA,FALSE,"9H 33M 18S",9.555,0.398125,2.50149315,2.235908172
"17898",1,"E13","E13_120416_030917","Sheep","1/20/2017 9:50","1/20/2017","9:50:03",1405,"Reviewed/E13_120416_030917/Sheep","IMG_0244.JPG","Sheep",NA,NA,NA,FALSE,"9H 50M 3S",9.834166667,0.409756944,2.574578813,2.327677912
"17901",1,"E13","E13_120416_030917","Sheep","1/22/2017 10:34","1/22/2017","10:34:52",92493,"Reviewed/E13_120416_030917/Sheep","IMG_0259.JPG","Sheep",NA,NA,NA,FALSE,"10H 34M 52S",10.58111111,0.44087963,2.770128411,2.565504374
"17904",1,"E13","E13_120416_030917","Sheep","1/28/2017 10:11","1/28/2017","10:11:35",259109,"Reviewed/E13_120416_030917/Sheep","IMG_0325.JPG","Sheep",NA,NA,NA,FALSE,"10H 11M 35S",10.19305556,0.424710648,2.668535704,2.448715861
"17907",1,"E13","E13_120416_030917","Sheep","2/3/2017 9:38","2/3/2017","9:38:24",67858,"Reviewed/E13_120416_030917/Sheep","IMG_0358.JPG","Sheep",NA,NA,NA,FALSE,"9H 38M 24S",9.64,0.401666667,2.523746098,2.289920195
"17910",1,"E13","E13_120416_030917","Sheep","2/6/2017 8:40","2/6/2017","8:40:14",74383,"Reviewed/E13_120416_030917/Sheep","IMG_0373.JPG","Sheep",NA,NA,NA,FALSE,"8H 40M 14S",8.670555556,0.361273148,2.269946136,2.005773371
"17913",1,"E13","E13_120416_030917","Sheep","2/12/2017 17:39","2/12/2017","17:39:39",95175,"Reviewed/E13_120416_030917/Sheep","IMG_0397.JPG","Sheep",NA,NA,NA,FALSE,"17H 39M 39S",17.66083333,0.735868056,4.623595355,4.677607863
"17916",1,"E13","E13_120416_030917","Sheep","2/23/2017 13:30","2/23/2017","13:30:00",423535,"Reviewed/E13_120416_030917/Sheep","IMG_0427.JPG","Sheep",NA,NA,NA,FALSE,"12H 30M 0S",12.5,0.520833333,3.272492347,3.161073199
"17919",1,"E13","E13_120416_030917","Sheep","2/27/2017 9:46","2/27/2017","9:46:25",70544,"Reviewed/E13_120416_030917/Sheep","IMG_0448.JPG","Sheep",NA,NA,NA,FALSE,"9H 46M 25S",9.773611111,0.407233796,2.558725405,2.40377159
"17922",1,"E13","E13_120416_030917","Sheep","3/8/2017 13:32","3/8/2017","13:32:53",262756,"Reviewed/E13_120416_030917/Sheep","IMG_0478.JPG","Sheep",NA,NA,NA,FALSE,"13H 32M 53S",13.54805556,0.564502315,3.54687265,3.4546467
