"","Phase","Camera","Camera_folder","Species","DateTimeOriginal","Date","Time","delta.time.secs","Directory","FileName","Classification","Sex","Age","BuckClass","DST","Time_DST_Corrected","Time_Decimal","Time_Scaled","Time_Radians","Time_Sun"
"8898",2,"E13","E13_031418_061118","Sheep","3/25/2018 10:41","3/25/2018","10:41:24",77415,"Reviewed Phase 2/E13_031418_061118/Sheep","IMG_0139.JPG","Sheep",NA,NA,NA,TRUE,"10H 41M 24S",10.69,0.445416667,2.798635456,2.476126654
"8901",2,"E13","E13_031418_061118","Sheep","4/6/2018 8:55","4/6/2018","8:55:40",666352,"Reviewed Phase 2/E13_031418_061118/Sheep","IMG_0235.JPG","Sheep",NA,NA,NA,TRUE,"8H 55M 40S",8.927777778,0.371990741,2.337286757,2.086405531
"8904",2,"E13","E13_031418_061118","Sheep","4/19/2018 9:29","4/19/2018","9:29:46",237827,"Reviewed Phase 2/E13_031418_061118/Sheep","IMG_0392.JPG","Sheep",NA,NA,NA,TRUE,"9H 29M 46S",9.496111111,0.395671296,2.486076075,2.274113708
"9039",2,"E13","E13_121217_031418","Sheep","12/20/2017 14:00","12/20/2017","14:00:19",357820,"Reviewed Phase 2/E13_121217_031418/Sheep","IMG_0049.JPG","Sheep",NA,NA,NA,FALSE,"14H 0M 19S",14.00527778,0.583553241,3.666573148,3.753216225
"9042",2,"E13","E13_121217_031418","Sheep","1/1/2018 10:19","1/1/2018","10:19:19",771483,"Reviewed Phase 2/E13_121217_031418/Sheep","IMG_0226.JPG","Sheep",NA,NA,NA,FALSE,"10H 19M 19S",10.32194444,0.430081019,2.702278736,2.497504385
"9045",2,"E13","E13_121217_031418","Sheep","1/9/2018 9:24","1/9/2018","9:24:21",169508,"Reviewed Phase 2/E13_121217_031418/Sheep","IMG_0316.JPG","Sheep",NA,NA,NA,FALSE,"9H 24M 21S",9.405833333,0.391909722,2.462441408,2.187015014
"9048",2,"E13","E13_121217_031418","Sheep","1/22/2018 14:13","1/22/2018","14:13:05",16554,"Reviewed Phase 2/E13_121217_031418/Sheep","IMG_0425.JPG","Sheep",NA,NA,NA,FALSE,"14H 13M 5S",14.21805556,0.592418981,3.72227824,3.7157463
"9051",2,"E13","E13_121217_031418","Sheep","1/28/2018 13:16","1/28/2018","13:16:59",176761,"Reviewed Phase 2/E13_121217_031418/Sheep","IMG_0469.JPG","Sheep",NA,NA,NA,FALSE,"13H 16M 59S",13.28305556,0.553460648,3.477495813,3.407864816
"9054",2,"E13","E13_121217_031418","Sheep","2/6/2018 13:57","2/6/2018","13:57:42",360377,"Reviewed Phase 2/E13_121217_031418/Sheep","IMG_0583.JPG","Sheep",NA,NA,NA,FALSE,"13H 57M 42S",13.96166667,0.581736111,3.655155786,3.598657103
"9057",2,"E13","E13_121217_031418","Sheep","2/26/2018 12:45","2/26/2018","12:45:11",87286,"Reviewed Phase 2/E13_121217_031418/Sheep","IMG_0724.JPG","Sheep",NA,NA,NA,FALSE,"12H 45M 11S",12.75305556,0.531377315,3.338742137,3.233793018
"9060",2,"E13","E13_121217_031418","Sheep","3/5/2018 9:12","3/5/2018","9:12:19",259241,"Reviewed Phase 2/E13_121217_031418/Sheep","IMG_0823.JPG","Sheep",NA,NA,NA,FALSE,"9H 12M 19S",9.205277778,0.383553241,2.409936087,2.269519822
"9063",2,"E13","E13_121217_031418","Sheep","3/13/2018 13:50","3/13/2018","13:50:48",13891,"Reviewed Phase 2/E13_121217_031418/Sheep","IMG_0925.JPG","Sheep",NA,NA,NA,TRUE,"13H 50M 48S",13.84666667,0.576944444,3.625048856,3.268869916
"9225",2,"E17","E17_032218_060718","Sheep","5/6/2018 15:30","5/6/2018","15:30:12",113345,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_0142.JPG","Sheep",NA,NA,NA,TRUE,"15H 30M 12S",15.50333333,0.645972222,4.058763176,3.667820564
"9228",2,"E17","E17_032218_060718","Sheep","5/7/2018 5:56","5/7/2018","5:56:16",38166,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_0343.JPG","Sheep",NA,NA,NA,TRUE,"5H 56M 16S",5.937777778,0.247407407,1.554506587,1.512664799
"9231",2,"E17","E17_032218_060718","Sheep","5/8/2018 18:08","5/8/2018","18:08:25",82353,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_0466.JPG","Sheep",NA,NA,NA,TRUE,"18H 8M 25S",18.14027778,0.755844907,4.749113617,4.253495669
"9234",2,"E17","E17_032218_060718","Sheep","5/9/2018 18:37","5/9/2018","18:37:40",45427,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_0658.JPG","Sheep",NA,NA,NA,TRUE,"18H 37M 40S",18.62777778,0.776157407,4.876740818,4.359471887
"9237",2,"E17","E17_032218_060718","Sheep","5/10/2018 8:42","5/10/2018","8:42:48",6406,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_0976.JPG","Sheep",NA,NA,NA,TRUE,"8H 42M 48S",8.713333333,0.363055556,2.281145332,2.157312189
"9240",2,"E17","E17_032218_060718","Sheep","5/11/2018 7:30","5/11/2018","7:30:07",76861,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_1138.JPG","Sheep",NA,NA,NA,TRUE,"7H 30M 7S",7.501944444,0.312581019,1.964004463,1.89151956
"9243",2,"E17","E17_032218_060718","Sheep","5/11/2018 18:20","5/11/2018","18:20:37",1354,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_1222.JPG","Sheep",NA,NA,NA,TRUE,"18H 20M 37S",18.34361111,0.76431713,4.802346159,4.291269734
"9246",2,"E17","E17_032218_060718","Sheep","5/12/2018 17:53","5/12/2018","17:53:44",33544,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_1357.JPG","Sheep",NA,NA,NA,TRUE,"17H 53M 44S",17.89555556,0.745648148,4.685045489,4.189833392
"9249",2,"E17","E17_032218_060718","Sheep","5/13/2018 13:24","5/13/2018","13:24:19",8782,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_1813.JPG","Sheep",NA,NA,NA,TRUE,"13H 24M 19S",13.40527778,0.558553241,3.509493515,3.198063899
"9252",2,"E17","E17_032218_060718","Sheep","5/13/2018 19:06","5/13/2018","19:06:32",1008,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_1888.JPG","Sheep",NA,NA,NA,TRUE,"19H 6M 32S",19.10888889,0.796203704,5.002695413,4.454967426
"9255",2,"E17","E17_032218_060718","Sheep","5/14/2018 6:58","5/14/2018","6:58:02",3662,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_2095.JPG","Sheep",NA,NA,NA,TRUE,"6H 58M 2S",6.967222222,0.290300926,1.824014512,1.782239465
"9258",2,"E17","E17_032218_060718","Sheep","5/14/2018 18:00","5/14/2018","18:00:58",31501,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_2149.JPG","Sheep",NA,NA,NA,TRUE,"18H 0M 58S",18.01611111,0.750671296,4.716606859,4.211861699
"9261",2,"E17","E17_032218_060718","Sheep","5/15/2018 8:53","5/15/2018","8:53:25",6198,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_2221.JPG","Sheep",NA,NA,NA,TRUE,"8H 53M 25S",8.890277778,0.370428241,2.32746928,2.20705638
"9264",2,"E17","E17_032218_060718","Sheep","5/15/2018 18:17","5/15/2018","18:17:30",1733,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_2275.JPG","Sheep",NA,NA,NA,TRUE,"18H 17M 30S",18.29166667,0.762152778,4.788747135,4.27005443
"9267",2,"E17","E17_032218_060718","Sheep","5/16/2018 7:35","5/16/2018","7:35:45",42725,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_2425.JPG","Sheep",NA,NA,NA,TRUE,"7H 35M 45S",7.595833333,0.316493056,1.988584516,1.925457446
"9270",2,"E17","E17_032218_060718","Sheep","5/16/2018 19:31","5/16/2018","19:31:32",3232,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_2458.JPG","Sheep",NA,NA,NA,TRUE,"19H 31M 32S",19.52555556,0.813564815,5.111778491,4.53787564
"9273",2,"E17","E17_032218_060718","Sheep","5/17/2018 20:06","5/17/2018","20:06:15",42309,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_2494.JPG","Sheep",NA,NA,NA,TRUE,"20H 6M 15S",20.10416667,0.837673611,5.263258526,4.661424125
"9276",2,"E17","E17_032218_060718","Sheep","5/18/2018 18:00","5/18/2018","18:00:09",12742,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_2726.JPG","Sheep",NA,NA,NA,TRUE,"18H 0M 9S",18.0025,0.750104167,4.713043479,4.199907283
"9279",2,"E17","E17_032218_060718","Sheep","5/18/2018 20:28","5/18/2018","20:28:00",3118,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_2815.JPG","Sheep",NA,NA,NA,TRUE,"19H 28M 0S",19.46666667,0.811111111,5.096361416,4.519261208
"9282",2,"E17","E17_032218_060718","Sheep","5/19/2018 15:13","5/19/2018","15:13:15",25532,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_2866.JPG","Sheep",NA,NA,NA,TRUE,"15H 13M 15S",15.22083333,0.634201389,3.984804848,3.592164192
"9285",2,"E17","E17_032218_060718","Sheep","5/19/2018 19:54","5/19/2018","19:54:39",3304,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_2986.JPG","Sheep",NA,NA,NA,TRUE,"19H 54M 39S",19.91083333,0.829618056,5.212643977,4.613148672
"9288",2,"E17","E17_032218_060718","Sheep","5/20/2018 16:57","5/20/2018","16:57:13",31297,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_3091.JPG","Sheep",NA,NA,NA,TRUE,"16H 57M 13S",16.95361111,0.706400463,4.43844501,3.967638284
"9291",2,"E17","E17_032218_060718","Sheep","5/20/2018 19:20","5/20/2018","19:20:29",1068,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_3421.JPG","Sheep",NA,NA,NA,TRUE,"19H 20M 29S",19.34138889,0.805891204,5.06356377,4.48646839
"9294",2,"E17","E17_032218_060718","Sheep","5/21/2018 8:04","5/21/2018","8:04:42",2861,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_3478.JPG","Sheep",NA,NA,NA,TRUE,"8H 4M 42S",8.078333333,0.336597222,2.114902721,2.040960838
"9297",2,"E17","E17_032218_060718","Sheep","5/21/2018 18:23","5/21/2018","18:23:15",1342,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_3623.JPG","Sheep",NA,NA,NA,TRUE,"18H 23M 15S",18.3875,0.766145833,4.813836243,4.276903035
"9300",2,"E17","E17_032218_060718","Sheep","5/21/2018 19:41","5/21/2018","19:41:05",1533,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_3730.JPG","Sheep",NA,NA,NA,TRUE,"19H 41M 5S",19.68472222,0.820196759,5.153448227,4.558255932
"9303",2,"E17","E17_032218_060718","Sheep","5/22/2018 7:05","5/22/2018","7:05:52",6079,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_3815.JPG","Sheep",NA,NA,NA,TRUE,"7H 5M 52S",7.097777778,0.295740741,1.858193877,1.830374194
"9306",2,"E17","E17_032218_060718","Sheep","5/22/2018 17:55","5/22/2018","17:55:40",3144,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_3832.JPG","Sheep",NA,NA,NA,TRUE,"17H 55M 40S",17.92777778,0.746990741,4.693481247,4.175101669
"9309",2,"E17","E17_032218_060718","Sheep","5/22/2018 19:45","5/22/2018","19:45:02",2063,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_4009.JPG","Sheep",NA,NA,NA,TRUE,"19H 45M 2S",19.75055556,0.822939815,5.170683353,4.569738524
"9312",2,"E17","E17_032218_060718","Sheep","5/23/2018 7:22","5/23/2018","7:22:41",4969,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_4135.JPG","Sheep",NA,NA,NA,TRUE,"7H 22M 41S",7.378055556,0.307418981,1.931570428,1.892936468
"9315",2,"E17","E17_032218_060718","Sheep","5/23/2018 10:45","5/23/2018","10:45:55",5883,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_4192.JPG","Sheep",NA,NA,NA,TRUE,"10H 45M 55S",10.76527778,0.448553241,2.818343132,2.625012243
"9318",2,"E17","E17_032218_060718","Sheep","5/23/2018 19:08","5/23/2018","19:08:02",1068,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_4321.JPG","Sheep",NA,NA,NA,TRUE,"19H 8M 2S",19.13388889,0.79724537,5.009240397,4.433708889
"9321",2,"E17","E17_032218_060718","Sheep","5/24/2018 5:32","5/24/2018","5:32:06",1171,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_4384.JPG","Sheep",NA,NA,NA,TRUE,"5H 32M 6S",5.535,0.230625,1.449059611,1.457054141
"9324",2,"E17","E17_032218_060718","Sheep","5/24/2018 17:05","5/24/2018","17:05:55",1934,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_4609.JPG","Sheep",NA,NA,NA,TRUE,"17H 5M 55S",17.09861111,0.71244213,4.476405921,3.992086068
"9327",2,"E17","E17_032218_060718","Sheep","5/25/2018 5:34","5/25/2018","5:34:11",1450,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_4945.JPG","Sheep",NA,NA,NA,TRUE,"5H 34M 11S",5.569722222,0.232071759,1.458149868,1.471786941
"9330",2,"E17","E17_032218_060718","Sheep","5/25/2018 17:12","5/25/2018","17:12:19",31762,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_4987.JPG","Sheep",NA,NA,NA,TRUE,"17H 12M 19S",17.20527778,0.716886574,4.504331189,4.013340449
"9333",2,"E17","E17_032218_060718","Sheep","5/26/2018 1:17","5/26/2018","1:17:07",20220,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_5116.JPG","Sheep",NA,NA,NA,TRUE,"1H 17M 7S",1.285277778,0.053553241,0.336484935,0.041850999
"9336",2,"E17","E17_032218_060718","Sheep","5/26/2018 8:09","5/26/2018","8:09:27",7373,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_5227.JPG","Sheep",NA,NA,NA,TRUE,"8H 9M 27S",8.1575,0.339895833,2.135628506,2.065646989
"9339",2,"E17","E17_032218_060718","Sheep","5/26/2018 19:05","5/26/2018","19:05:14",901,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_5245.JPG","Sheep",NA,NA,NA,TRUE,"19H 5M 14S",19.08722222,0.795300926,4.997023093,4.416359784
"9342",2,"E17","E17_032218_060718","Sheep","5/27/2018 7:34","5/27/2018","7:34:20",1617,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_5356.JPG","Sheep",NA,NA,NA,TRUE,"7H 34M 20S",7.572222222,0.315509259,1.982403142,1.941204363
"9345",2,"E17","E17_032218_060718","Sheep","5/27/2018 19:33","5/27/2018","19:33:32",1218,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_5446.JPG","Sheep",NA,NA,NA,TRUE,"19H 33M 32S",19.55888889,0.814953704,5.120505137,4.51531401
"9348",2,"E17","E17_032218_060718","Sheep","5/29/2018 19:58","5/29/2018","19:58:52",23624,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_5518.JPG","Sheep",NA,NA,NA,TRUE,"19H 58M 52S",19.98111111,0.832546296,5.231042656,4.60089982
"9351",2,"E17","E17_032218_060718","Sheep","5/30/2018 4:09","5/30/2018","4:09:32",16870,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_5618.JPG","Sheep",NA,NA,NA,TRUE,"4H 9M 32S",4.158888889,0.173287037,1.088794565,1.009339184
"9354",2,"E17","E17_032218_060718","Sheep","5/30/2018 19:01","5/30/2018","19:01:53",1503,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_5683.JPG","Sheep",NA,NA,NA,TRUE,"19H 1M 53S",19.03138889,0.792974537,4.98240596,4.395359076
"9357",2,"E17","E17_032218_060718","Sheep","5/31/2018 7:44","5/31/2018","7:44:15",25343,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_5719.JPG","Sheep",NA,NA,NA,TRUE,"7H 44M 15S",7.7375,0.322395833,2.025672763,1.981319203
"9360",2,"E17","E17_032218_060718","Sheep","5/31/2018 17:58","5/31/2018","17:58:43",1105,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_5923.JPG","Sheep",NA,NA,NA,TRUE,"17H 58M 43S",17.97861111,0.749108796,4.706789382,4.168400584
"9363",2,"E17","E17_032218_060718","Sheep","5/31/2018 20:59","5/31/2018","20:59:47",6753,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_5995.JPG","Sheep",NA,NA,NA,TRUE,"20H 59M 47S",20.99638889,0.874849537,5.496841757,4.871517844
"9366",2,"E17","E17_032218_060718","Sheep","6/1/2018 8:08","6/1/2018","8:08:36",12011,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_6089.JPG","Sheep",NA,NA,NA,TRUE,"8H 8M 36S",8.143333333,0.339305556,2.131919681,2.068810752
"9369",2,"E17","E17_032218_060718","Sheep","6/1/2018 19:24","6/1/2018","19:24:13",1259,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_6439.JPG","Sheep",NA,NA,NA,TRUE,"19H 24M 13S",19.40361111,0.808483796,5.07985351,4.470545722
"9372",2,"E17","E17_032218_060718","Sheep","6/1/2018 22:40","6/1/2018","22:40:48",5252,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_6511.JPG","Sheep",NA,NA,NA,TRUE,"22H 40M 48S",22.68,0.945,5.937610115,5.438414254
"9375",2,"E17","E17_032218_060718","Sheep","6/2/2018 19:08","6/2/2018","19:08:23",41540,"Reviewed Phase 2/E17_032218_060718/Sheep","IMG_8053.JPG","Sheep",NA,NA,NA,TRUE,"19H 8M 23S",19.13972222,0.797488426,5.01076756,4.412207957
"9386",2,"E17","E17_090618_121218","Dog","9/28/2018 13:01","9/28/2018","13:01:42",0,"Reviewed Phase 2/E17_090618_121218/Dog","IMG_7550.JPG","Dog",NA,NA,NA,TRUE,"13H 1M 42S",13.02833333,0.542847222,3.410809691,3.137758508
"9393",2,"E17","E17_090618_121218","Sheep","9/28/2018 9:31","9/28/2018","9:31:39",65006,"Reviewed Phase 2/E17_090618_121218/Sheep","IMG_7267.JPG","Sheep",NA,NA,NA,TRUE,"9H 31M 39S",9.5275,0.396979167,2.494293667,2.213391998
"9396",2,"E17","E17_090618_121218","Sheep","9/28/2018 13:00","9/28/2018","13:00:40",7248,"Reviewed Phase 2/E17_090618_121218/Sheep","IMG_7489.JPG","Sheep",NA,NA,NA,TRUE,"13H 0M 40S",13.01111111,0.54212963,3.406300923,3.133211121
"9399",2,"E17","E17_090618_121218","Sheep","9/28/2018 22:03","9/28/2018","22:03:22",14032,"Reviewed Phase 2/E17_090618_121218/Sheep","IMG_7885.JPG","Sheep",NA,NA,NA,TRUE,"22H 3M 22S",22.05611111,0.91900463,5.774276386,5.507842619
"9402",2,"E17","E17_090618_121218","Sheep","9/29/2018 6:04","9/29/2018","6:04:08",1401,"Reviewed Phase 2/E17_090618_121218/Sheep","IMG_8497.JPG","Sheep",NA,NA,NA,TRUE,"6H 4M 8S",6.068888889,0.25287037,1.588831396,1.301656592
"9405",2,"E17","E17_090618_121218","Sheep","9/29/2018 18:01","9/29/2018","18:01:42",16234,"Reviewed Phase 2/E17_090618_121218/Sheep","IMG_8701.JPG","Sheep",NA,NA,NA,TRUE,"18H 1M 42S",18.02833333,0.751180556,4.71980663,4.464092724
"9408",2,"E17","E17_090618_121218","Sheep","9/30/2018 6:46","9/30/2018","6:46:40",957,"Reviewed Phase 2/E17_090618_121218/Sheep","IMG_9454.JPG","Sheep",NA,NA,NA,TRUE,"6H 46M 40S",6.777777778,0.282407407,1.774418073,1.481344171
"9488",2,"E17","E17_120717_032218","Dog","2/4/2018 18:54","2/4/2018","18:54:33",45355,"Reviewed Phase 2/E17_120717_032218/Dog","IMG_3055.JPG","Dog",NA,NA,NA,FALSE,"18H 54M 33S",18.90916667,0.787881944,4.950408257,5.009171539
"9491",2,"E17","E17_120717_032218","Dog","2/6/2018 18:55","2/6/2018","18:55:17",81525,"Reviewed Phase 2/E17_120717_032218/Dog","IMG_7135.JPG","Dog",NA,NA,NA,FALSE,"18H 55M 17S",18.92138889,0.788391204,4.953608027,5.004614027
"9494",2,"E17","E17_120717_032218","Dog","2/7/2018 1:27","2/7/2018","1:27:44",1250,"Reviewed Phase 2/E17_120717_032218/Dog","IMG_9928.JPG","Dog",NA,NA,NA,FALSE,"1H 27M 44S",1.462222222,0.060925926,0.382808883,0.236078926
"9497",2,"E17","E17_120717_032218","Dog","2/7/2018 4:40","2/7/2018","4:40:13",1513,"Reviewed Phase 2/E17_120717_032218/Dog","IMG_0397.JPG","Dog",NA,NA,NA,FALSE,"4H 40M 13S",4.670277778,0.194594907,1.222675863,0.980773366
"9500",2,"E17","E17_120717_032218","Dog","2/7/2018 20:27","2/7/2018","20:27:17",1162,"Reviewed Phase 2/E17_120717_032218/Dog","IMG_1178.JPG","Dog",NA,NA,NA,FALSE,"20H 27M 17S",20.45472222,0.852280093,5.355033755,5.356859984
"9503",2,"E17","E17_120717_032218","Dog","2/8/2018 0:07","2/8/2018","0:07:06",1019,"Reviewed Phase 2/E17_120717_032218/Dog","IMG_1693.JPG","Dog",NA,NA,NA,FALSE,"7M 6S",0.118333333,0.004930556,0.030979594,6.206927256
"9506",2,"E17","E17_120717_032218","Dog","2/8/2018 19:44","2/8/2018","19:44:31",53526,"Reviewed Phase 2/E17_120717_032218/Dog","IMG_3365.JPG","Dog",NA,NA,NA,FALSE,"19H 44M 31S",19.74194444,0.822581019,5.16842897,5.188231699
"9509",2,"E17","E17_120717_032218","Dog","2/10/2018 3:21","2/10/2018","3:21:20",84409,"Reviewed Phase 2/E17_120717_032218/Dog","IMG_7219.JPG","Dog",NA,NA,NA,FALSE,"3H 21M 20S",3.355555556,0.139814815,0.87848239,0.680886542
"9512",2,"E17","E17_120717_032218","Dog","2/10/2018 6:11","2/10/2018","6:11:13",1233,"Reviewed Phase 2/E17_120717_032218/Dog","IMG_7459.JPG","Dog",NA,NA,NA,FALSE,"6H 11M 13S",6.186944444,0.257789352,1.619738268,1.343645111
"9515",2,"E17","E17_120717_032218","Dog","2/10/2018 7:33","2/10/2018","7:33:55",1214,"Reviewed Phase 2/E17_120717_032218/Dog","IMG_7496.JPG","Dog",NA,NA,NA,FALSE,"7H 33M 55S",7.565277778,0.315219907,1.980585091,1.691935884
"9518",2,"E17","E17_120717_032218","Dog","2/10/2018 23:14","2/10/2018","23:14:55",7797,"Reviewed Phase 2/E17_120717_032218/Dog","IMG_9337.JPG","Dog",NA,NA,NA,FALSE,"23H 14M 55S",23.24861111,0.96869213,6.086472156,6.002737065
"9522",2,"E17","E17_120717_032218","Sheep","2/3/2018 15:37","2/3/2018","15:37:09",2001,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_0652.JPG","Sheep",NA,NA,NA,FALSE,"15H 37M 9S",15.61916667,0.650798611,4.089088271,4.109201328
"9525",2,"E17","E17_120717_032218","Sheep","2/3/2018 18:03","2/3/2018","18:03:04",2123,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_1048.JPG","Sheep",NA,NA,NA,FALSE,"18H 3M 4S",18.05111111,0.75212963,4.725769838,4.815782292
"9528",2,"E17","E17_120717_032218","Sheep","2/4/2018 18:23","2/4/2018","18:23:14",1175,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_2998.JPG","Sheep",NA,NA,NA,FALSE,"18H 23M 14S",18.38722222,0.766134259,4.813763521,4.888980044
"9531",2,"E17","E17_120717_032218","Sheep","2/5/2018 3:22","2/5/2018","3:22:46",14124,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_3622.JPG","Sheep",NA,NA,NA,FALSE,"3H 22M 46S",3.379444444,0.140810185,0.884736487,0.677957454
"9534",2,"E17","E17_120717_032218","Sheep","2/5/2018 16:50","2/5/2018","16:50:18",5845,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_4132.JPG","Sheep",NA,NA,NA,FALSE,"16H 50M 18S",16.83833333,0.701597222,4.408265358,4.470145173
"9537",2,"E17","E17_120717_032218","Sheep","2/5/2018 18:37","2/5/2018","18:37:24",2070,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_4216.JPG","Sheep",NA,NA,NA,FALSE,"18H 37M 24S",18.62333333,0.775972222,4.875577265,4.93948524
"9540",2,"E17","E17_120717_032218","Sheep","2/5/2018 22:41","2/5/2018","22:41:50",928,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_5011.JPG","Sheep",NA,NA,NA,FALSE,"22H 41M 50S",22.69722222,0.945717593,5.942118883,5.880086382
"9543",2,"E17","E17_120717_032218","Sheep","2/6/2018 3:26","2/6/2018","3:26:14",1879,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_5788.JPG","Sheep",NA,NA,NA,FALSE,"3H 26M 14S",3.437222222,0.143217593,0.899862674,0.692879153
"9546",2,"E17","E17_120717_032218","Sheep","2/6/2018 6:53","2/6/2018","6:53:01",1435,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_6553.JPG","Sheep",NA,NA,NA,FALSE,"6H 53M 1S",6.883611111,0.28681713,1.802125175,1.490732353
"9549",2,"E17","E17_120717_032218","Sheep","2/6/2018 18:05","2/6/2018","18:05:53",1302,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_6892.JPG","Sheep",NA,NA,NA,FALSE,"18H 5M 53S",18.09805556,0.754085648,4.738059865,4.814008975
"9552",2,"E17","E17_120717_032218","Sheep","2/7/2018 2:19","2/7/2018","2:19:44",913,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_0124.JPG","Sheep",NA,NA,NA,FALSE,"2H 19M 44S",2.328888889,0.097037037,0.609701685,0.437260557
"9555",2,"E17","E17_120717_032218","Sheep","2/7/2018 7:48","2/7/2018","7:48:12",1316,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_0424.JPG","Sheep",NA,NA,NA,FALSE,"7H 48M 12S",7.803333333,0.325138889,2.042907889,1.748282917
"9558",2,"E17","E17_120717_032218","Sheep","2/7/2018 18:05","2/7/2018","18:05:56",1788,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_0517.JPG","Sheep",NA,NA,NA,FALSE,"18H 5M 56S",18.09888889,0.75412037,4.738278031,4.809994148
"9561",2,"E17","E17_120717_032218","Sheep","2/7/2018 20:55","2/7/2018","20:55:26",1009,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_1195 (2).JPG","Sheep",NA,NA,NA,FALSE,"20H 55M 26S",20.92388889,0.871828704,5.477861301,5.465768886
"9564",2,"E17","E17_120717_032218","Sheep","2/8/2018 1:29","2/8/2018","1:29:19",1312,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_1879 (2).JPG","Sheep",NA,NA,NA,FALSE,"1H 29M 19S",1.488611111,0.062025463,0.389717478,0.242702607
"9567",2,"E17","E17_120717_032218","Sheep","2/8/2018 17:21","2/8/2018","17:21:48",2826,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_2401 (2).JPG","Sheep",NA,NA,NA,FALSE,"17H 21M 48S",17.36333333,0.723472222,4.545710037,4.612382935
"9570",2,"E17","E17_120717_032218","Sheep","2/8/2018 22:51","2/8/2018","22:51:31",1578,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_3997 (2).JPG","Sheep",NA,NA,NA,FALSE,"22H 51M 31S",22.85861111,0.95244213,5.984370395,5.913700702
